"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.003255874E2,8.713781834E-3,1.045253277E-1,-9.860420227E-2
2.003356501E2,-9.282693267E-3,1.669390202E-1,-8.712673187E-2
2.003457126E2,-2.964133024E-2,2.144920826E-1,-7.729816437E-2
2.003557748E2,-5.678378046E-2,2.237265110E-1,5.556392670E-2
2.003658371E2,-2.825443447E-2,1.728382111E-1,1.509513855E-1
2.003758985E2,-1.293750107E-2,1.157987118E-1,1.701183319E-1
2.003859601E2,1.231996715E-2,1.561021805E-2,1.916694641E-1
2.003960217E2,7.988139987E-3,-4.718852043E-2,1.506500244E-1
2.004060835E2,-1.630224288E-2,-7.452178001E-2,1.382169724E-1
2.004161455E2,-7.486954331E-3,-1.093492508E-1,1.017446518E-1
2.004262076E2,-1.795008779E-2,-1.589531898E-1,7.948970795E-2
2.004362699E2,-7.167264819E-3,-2.073910236E-1,2.563476562E-2
2.004463323E2,2.061882615E-2,-2.157504559E-1,4.814624786E-2
2.004564292E2,5.092453957E-2,-2.393448353E-1,4.636955261E-2
2.004665239E2,6.474532187E-2,-2.233376503E-1,3.217792511E-2
2.004766166E2,1.856510341E-2,-2.398831844E-1,7.247924805E-2
2.004867076E2,5.347162485E-3,-2.024679184E-1,6.446170807E-2
2.004967969E2,-2.728752792E-2,-1.466150284E-1,2.982425690E-2
2.005068850E2,-7.215850055E-2,-8.145856857E-2,-1.268386841E-4
2.005169718E2,-1.241572350E-1,-1.145458221E-2,2.979850769E-2
2.005270576E2,-1.193440259E-1,3.724575043E-2,1.675786972E-1
2.005371776E2,-4.089264572E-2,1.025197506E-1,-4.425239563E-2
2.005472951E2,-7.572516799E-3,5.600166321E-2,1.070899963E-1
2.005574103E2,3.845927119E-2,-1.110618114E-1,-3.663787842E-1
2.005675237E2,5.250784755E-2,-1.370406151E-1,-5.463867188E-1
2.005776351E2,-2.762040496E-2,-1.026058197E-1,1.919212341E-1
2.005877450E2,-1.158591434E-1,-1.000561714E-1,4.506635666E-1
2.005978533E2,-1.546324492E-1,-4.635405540E-2,5.034446716E-2
2.006079601E2,-2.194119990E-2,4.752111435E-2,-2.985286713E-1
2.006180670E2,7.445108891E-2,5.174231529E-2,-1.489543915E-2
2.006281739E2,2.523738146E-2,2.876043320E-2,6.442165375E-2
2.006382809E2,-1.721793413E-2,2.200841904E-2,3.443145752E-2
2.006483879E2,-1.958313584E-2,3.549695015E-2,-1.283454895E-2
2.006584951E2,6.245285273E-3,-7.067203522E-3,-6.288623810E-2
2.006686023E2,8.787885308E-2,-1.359486580E-2,-1.473903656E-2
2.006787096E2,1.080410033E-1,-1.488542557E-2,1.441669464E-2
2.006888170E2,1.376816779E-1,-7.639074326E-2,-2.121353149E-2
2.006989416E2,-1.282849908E-2,-1.674735546E-1,2.678871155E-3
2.007090662E2,-1.092588380E-1,-1.105797291E-1,-5.020904541E-2
2.007191906E2,-1.172738373E-1,-8.974027634E-2,-5.526638031E-2
2.007293151E2,-4.621006548E-2,-6.847834587E-2,-6.494235992E-2
2.007394395E2,-1.873286068E-2,-8.043646812E-2,-9.363937378E-2
2.007495640E2,2.953201532E-2,-6.101989746E-2,-4.559898376E-2
2.007596711E2,6.576275826E-2,-4.088234901E-2,8.413696289E-2
2.007697784E2,1.388064027E-2,-6.619310379E-2,5.586338043E-2
2.007811649E2,-1.608724892E-2,-9.241914749E-2,-6.856060028E-2
2.007912289E2,-1.309528947E-2,-1.226186752E-1,1.152362823E-1
2.008013139E2,-5.858856440E-2,-9.662342072E-2,3.038597107E-2
2.008113894E2,-4.025539756E-2,-9.824848175E-2,-1.028528214E-1
2.008214621E2,3.820161521E-2,-1.007261276E-1,-4.201889038E-3
2.008315336E2,1.081852466E-1,-4.542541504E-2,9.694671631E-2
2.008416038E2,1.114078909E-1,4.279422760E-2,1.110076904E-2
2.008516731E2,6.904686987E-2,1.541168690E-1,-1.397199631E-1
2.008617418E2,-2.144461870E-2,1.797113419E-1,-1.538753510E-1
2.008718103E2,-8.483678102E-2,1.596977711E-1,-1.288213730E-1
2.008818789E2,-1.205714121E-1,1.548309326E-1,-4.027175903E-2
2.008919476E2,-1.222625375E-2,9.666252136E-2,-2.646627426E-1
2.009020160E2,5.511176586E-2,5.810523033E-2,-1.464920044E-1
2.009120842E2,7.675772905E-2,1.097486019E-1,1.016273499E-1
2.009221520E2,7.199855149E-2,1.271927357E-1,1.253871918E-1
2.009322197E2,4.268467426E-3,3.350424767E-2,8.891105652E-2
2.009423234E2,-1.311674714E-3,-5.301451683E-2,2.512550354E-2
2.009524245E2,-1.147378981E-2,-6.156897545E-2,6.402015686E-3
2.009625233E2,1.660278440E-2,-9.153079987E-2,8.589935303E-2
2.009726198E2,4.279865324E-2,-6.186699867E-2,4.079341888E-2
2.009827145E2,4.333224893E-2,-5.252146721E-2,-1.580333710E-1
2.009928075E2,1.804736257E-2,-8.375406265E-3,-5.086803436E-2
2.010028992E2,-1.458713412E-2,5.558991432E-2,1.283998489E-1
2.010129898E2,-3.521294892E-2,4.872679710E-2,1.332921982E-1
2.010231147E2,-7.841372490E-2,-3.264999390E-2,1.524591446E-1
2.010332372E2,-8.231018484E-2,-4.724740982E-2,3.176040649E-1
2.010433573E2,-4.722130299E-2,-2.005100250E-3,-1.048088074E-2
2.010534749E2,5.460754037E-3,-4.483103752E-2,-1.201133728E-1
2.010635905E2,4.551628232E-2,-1.457633972E-1,-4.545211792E-1
2.010737042E2,6.568334997E-2,-1.015241146E-1,-1.394567490E-1
2.010838162E2,-1.518343389E-2,7.245302200E-3,4.840936661E-1
2.010939267E2,-1.103265733E-1,1.758337021E-2,4.036455154E-1
2.011040362E2,-1.218135208E-1,5.434441566E-2,-1.335763931E-1
2.011141457E2,3.832280636E-4,1.109387875E-1,-1.591653824E-1
2.011242550E2,9.740522504E-2,1.667532921E-1,2.025985718E-2
2.011343640E2,5.346882343E-2,1.837511063E-1,-1.194391251E-1
2.011444728E2,-3.094978631E-2,1.332917213E-1,-3.569507599E-2
2.011545814E2,-3.985266387E-2,1.268391609E-1,6.280803680E-2
2.011646899E2,2.080163360E-2,1.535234451E-1,8.933067322E-2
2.011747982E2,9.929150343E-2,9.050607681E-2,8.664512634E-2
2.011849238E2,8.714410663E-2,-1.237463951E-2,4.502487183E-2
2.011950490E2,5.813035369E-2,-7.696700096E-2,3.691864014E-2
2.012051741E2,2.198129892E-3,-1.310877800E-1,1.034049988E-1
2.012152990E2,-4.970254004E-2,-1.703009605E-1,-9.433746338E-3
2.012254240E2,-6.840540469E-2,-1.695702076E-1,-6.510257721E-2
2.012355489E2,-4.468263686E-2,-1.588377953E-1,-1.373414993E-1
2.012456557E2,2.954351902E-2,-1.325531006E-1,-2.715587616E-2
2.012557625E2,4.916393757E-2,-7.637643814E-2,9.257316589E-3
2.012670219E2,5.247467756E-2,-1.053810120E-2,4.808521271E-2
2.012770809E2,-3.957644105E-2,4.303646088E-2,2.213954926E-2
2.012871439E2,-1.044772565E-1,9.838557243E-2,-5.195903778E-2
2.012972079E2,-1.155155450E-1,1.049733162E-1,1.082601547E-1
2.013072722E2,-1.113997102E-1,9.856891632E-2,6.222534180E-2
2.013173370E2,-7.885941863E-2,1.843199730E-1,3.966045380E-2
2.013274022E2,-3.045913577E-2,9.065437317E-2,2.907943726E-2
2.013374672E2,-1.272052526E-2,2.632117271E-2,-5.310535431E-2
2.013475313E2,1.098513603E-4,3.894400597E-2,-9.923458099E-2
2.013575956E2,1.334637403E-2,8.828258514E-2,-2.534961700E-2
2.013676598E2,3.284126520E-3,1.153094769E-1,5.155467987E-2
2.013777240E2,1.078128815E-2,5.276870728E-2,3.082942963E-2
2.013877879E2,5.248114467E-2,-6.190204620E-2,1.747894287E-2
2.013978517E2,6.744512916E-2,-1.095073223E-1,1.761436462E-3
2.014079154E2,3.195375204E-2,-4.688882828E-2,-3.785705566E-2
2.014179788E2,-1.575168967E-2,-1.514959335E-2,-4.385089874E-2
2.014280838E2,-2.087056637E-2,-2.860903740E-2,-1.167469025E-1
2.014381863E2,-2.641823888E-2,-4.447245598E-2,-9.386444092E-2
2.014482864E2,2.325686812E-2,-5.803751945E-2,-5.186843872E-2
2.014583845E2,2.569764853E-2,-2.596998215E-2,1.171016693E-2
2.014684809E2,3.326269984E-2,-4.447913170E-2,5.840206146E-2
2.014785759E2,4.592481256E-2,-6.801676750E-2,4.034423828E-2
2.014886695E2,3.474748135E-2,-6.609058380E-2,-4.989051819E-2
2.014987618E2,3.303927183E-2,-7.263445854E-2,-1.134872437E-2
2.015088888E2,1.673039794E-2,-8.668661118E-2,-7.588195801E-2
2.015190131E2,-2.102604508E-2,-7.363009453E-2,-7.785987854E-2
2.015291352E2,-4.302287102E-2,2.705192566E-2,6.442260742E-2
2.015392551E2,-3.897833824E-2,1.526701450E-1,3.818912506E-1
2.015493728E2,-5.154609680E-3,2.039566040E-1,2.890491486E-2
2.015594887E2,-2.842882276E-2,-8.535742760E-2,-5.011186600E-1
2.015696026E2,4.943105578E-2,-3.392269611E-1,3.498077393E-3
2.015797147E2,3.296086192E-2,-2.502210140E-1,3.537635803E-1
2.015898267E2,-6.258188188E-2,-9.819412231E-2,1.906251907E-1
2.015999386E2,-9.496113658E-2,1.516628265E-2,-3.159322739E-1
2.016100504E2,4.733082652E-2,2.623198032E-1,-5.099878311E-1
2.016201620E2,1.185603738E-1,3.088586330E-1,-1.816253662E-1
2.016302735E2,1.008754969E-2,2.229547501E-1,-9.059906006E-5
2.016403851E2,-1.222490370E-1,6.932687759E-2,5.427837372E-2
2.016498779E2,-1.256475300E-1,-4.557514191E-2,-2.859878540E-2
2.016599409E2,-1.436772943E-2,-1.058168411E-1,-2.304458618E-2
2.016703379E2,1.088280380E-1,-1.400699615E-1,-7.748222351E-2
2.016805689E2,1.541874707E-1,-1.625545025E-1,-1.175966263E-1
2.016907446E2,7.436963916E-2,-1.583778858E-1,-1.024894714E-1
2.017008933E2,-5.806070566E-2,-1.683201790E-1,-9.686374664E-2
2.017110247E2,-1.020305306E-1,-1.788692474E-1,-1.752719879E-1
2.017211442E2,-7.619293034E-2,-1.348993778E-1,-1.772994995E-1
2.017312558E2,2.932274342E-2,-1.236310005E-1,-4.015541077E-2
2.017413610E2,8.496797085E-2,-8.988189697E-2,4.946708679E-2
2.017517669E2,6.816169620E-2,-5.436491966E-2,2.872371674E-2
2.017618279E2,2.680242062E-3,-1.554393768E-2,9.803771973E-3
2.017719119E2,-7.848590612E-3,-1.094365120E-2,1.270761490E-1
2.017819844E2,6.569117308E-3,6.356835365E-2,9.367465973E-2
2.017920524E2,-2.242660522E-2,9.632492065E-2,1.436614990E-2
2.018021191E2,-3.876972198E-2,9.635829926E-2,-1.493225098E-1
2.018121845E2,2.108126879E-3,9.803795815E-2,-1.050071716E-1
2.018222495E2,3.639882803E-2,8.337950706E-2,-4.378128052E-2
2.018323138E2,2.553725243E-2,6.756043434E-2,-6.826400757E-2
2.018423779E2,-3.360334039E-2,5.528187752E-2,-1.805210114E-2
2.018524414E2,-6.641960144E-2,3.909897804E-2,-1.058101654E-2
2.018625048E2,-2.719512582E-2,-1.023888588E-2,-5.324745178E-2
2.018725683E2,3.175124526E-2,-2.574110031E-2,-5.989456177E-2
2.018826321E2,5.746948719E-2,-4.648923874E-3,1.273155212E-2
2.018926960E2,7.619470358E-2,-9.769439697E-3,3.751754761E-2
2.019027601E2,1.582497358E-2,-2.997636795E-2,-5.021095276E-3
2.019128587E2,4.577338696E-4,-3.873109818E-2,-6.929779053E-2
2.019229553E2,-3.075867891E-3,-5.420637131E-2,-1.190214157E-1
2.019330502E2,1.677572727E-4,-6.870651245E-2,-1.108741760E-1
2.019431437E2,8.213430643E-3,-7.757544518E-2,-4.492664337E-2
2.019532360E2,3.290802240E-2,-5.004739761E-2,4.276847839E-2
2.019633270E2,2.445206046E-2,-3.222203255E-2,1.160373688E-1
2.019734169E2,-5.327969790E-3,-4.653167725E-2,8.594226837E-2
2.019835054E2,-1.640716195E-2,-3.140377998E-2,2.405548096E-2
2.019936281E2,-4.909071326E-2,-5.576324463E-2,1.915550232E-2
2.020037482E2,-4.345253110E-2,-3.312921524E-2,-4.730224609E-4
2.020138659E2,-1.889654994E-2,5.111503601E-2,-2.513599396E-2
2.020239815E2,-8.625477552E-3,8.043050766E-2,6.756877899E-2
2.020340951E2,3.099393845E-2,1.227138042E-1,3.785276413E-1
2.020442069E2,6.383925676E-2,1.683218479E-1,3.666276932E-1
2.020543170E2,6.214785576E-2,1.863360405E-2,-2.560167313E-1
2.020644254E2,3.283596039E-2,-1.957645416E-1,-2.532815933E-1
2.020745332E2,3.233101964E-2,-1.165699959E-1,1.150312424E-1
2.020846412E2,-1.733538508E-2,-5.013179779E-2,4.276266098E-1
2.020947493E2,-6.232604384E-2,1.854133606E-2,2.268505096E-1
2.021048576E2,1.060647666E-1,6.495213509E-2,-2.514591217E-1
2.021149661E2,2.196060419E-1,1.242411137E-1,-3.489027023E-1
2.021250747E2,1.102508605E-1,1.084873676E-1,-7.279491425E-2
2.021351834E2,-9.380495548E-2,7.294321060E-2,-3.201675415E-2
2.021452921E2,-2.407769263E-1,1.119463444E-1,5.200386047E-2
2.021554186E2,-2.145614326E-1,1.169085503E-1,-2.991676331E-3
2.021655449E2,-4.484787583E-2,8.505153656E-2,-1.045322418E-2
2.021756711E2,1.559338868E-1,3.356862068E-2,-6.119632721E-2
2.021857972E2,1.821851432E-1,-1.550626755E-2,-1.856899261E-2
2.021959231E2,5.072763562E-2,-6.661534309E-2,5.034446716E-3
2.022060490E2,-1.262896061E-1,-6.757283211E-2,-1.450347900E-2
2.022161574E2,-2.052462250E-1,-1.124265194E-1,-5.350875854E-2
2.022262656E2,-1.693215519E-1,-8.032298088E-2,-4.928016663E-2
2.022376169E2,-2.779990435E-2,-5.875754356E-2,-5.407142639E-2
2.022476759E2,5.599361658E-2,-5.307149887E-2,-1.780319214E-2
2.022577349E2,5.818498135E-2,-5.670118332E-2,-1.733779907E-2
2.022677949E2,2.904832363E-2,-5.521416664E-2,5.269718170E-2
2.022778539E2,-2.604275942E-3,-1.996183395E-2,-4.715251923E-2
2.022879126E2,-2.280926704E-2,1.688480377E-2,-2.519416809E-2
2.022979716E2,-7.043415308E-2,3.077316284E-2,1.539516449E-2
2.023080306E2,-2.822014689E-2,3.858137131E-2,-2.348804474E-2
2.023180893E2,7.134935260E-2,6.475353241E-2,-2.823829651E-3
2.023281482E2,1.049754620E-1,4.532980919E-2,-6.184577942E-3
2.023382070E2,1.027987897E-1,3.087854385E-2,-5.975341797E-2
2.023482660E2,2.398395538E-2,3.348183632E-2,-3.419589996E-2
2.023583255E2,-1.881429553E-2,1.295185089E-2,2.040958405E-2
2.023683851E2,3.270280361E-2,1.727628708E-2,4.421424866E-2
2.023784452E2,4.181429744E-2,2.673912048E-2,1.066875458E-2
2.023885053E2,5.883193016E-2,3.171586990E-2,8.338928223E-3
2.023986065E2,4.259586334E-2,2.496314049E-2,3.243064880E-2
2.024087050E2,1.906812191E-2,6.387472153E-3,5.179500580E-2
2.024188010E2,-1.189887524E-2,9.512901306E-5,6.411075592E-2
2.024288949E2,-4.038149118E-2,-3.885030746E-3,3.090286255E-2
2.024389868E2,-1.611524820E-2,-1.304626465E-2,3.584194183E-2
2.024490769E2,-8.463084698E-3,1.328873634E-2,4.061222076E-2
2.024591654E2,1.930087805E-3,3.460717201E-2,5.725002289E-2
2.024692528E2,-8.516550064E-3,5.315279961E-2,4.018878937E-2
2.024793747E2,1.130673289E-2,4.426836967E-2,2.024555206E-2
2.024894940E2,-4.071354866E-3,-3.786325455E-3,1.507720947E-1
2.024996111E2,4.060864449E-4,-3.277015686E-2,2.501153946E-1
2.025097260E2,-2.079564333E-2,-6.174492836E-2,1.962127686E-1
2.025198389E2,-4.183259606E-2,-2.900171280E-2,7.985019684E-2
2.025299500E2,-5.437079072E-2,4.382371902E-2,1.883420944E-1
2.025400594E2,-2.753925323E-2,1.646940708E-1,2.658233643E-1
2.025501672E2,-8.115857840E-3,1.267194748E-1,7.719993591E-3
2.025602750E2,-4.312229156E-2,-3.490543365E-2,-4.348344803E-1
2.025703826E2,2.506348491E-2,-1.072678566E-1,-5.140476227E-1
2.025804903E2,1.175460219E-2,-7.406568527E-2,8.642387390E-2
2.025905980E2,-8.812470734E-2,-5.607724190E-2,2.910881042E-1
2.026007056E2,-1.857477427E-2,1.486659050E-2,4.715824127E-2
2.026108131E2,1.334902048E-1,5.550622940E-2,-2.438259125E-1
2.026209206E2,1.871902645E-1,3.702831268E-2,-1.300535202E-1
2.026310281E2,5.618140101E-2,2.518367767E-2,-7.533073425E-3
2.026411532E2,-1.533592343E-1,2.832269669E-2,-3.701496124E-2
2.026512781E2,-1.638000160E-1,6.051874161E-2,-2.081394196E-2
2.026614027E2,-3.577935696E-2,5.139613152E-2,1.431846619E-2
2.026715272E2,1.520886719E-1,7.817435265E-2,6.351470947E-3
2.026816514E2,2.030448020E-1,3.844976425E-2,5.127620697E-2
2.026917757E2,9.392029047E-2,1.604795456E-3,9.637546539E-2
2.027018794E2,-2.944070101E-2,-5.234694481E-2,5.275344849E-2
2.027119831E2,-1.458102763E-1,-5.421018600E-2,-1.502799988E-2
2.027221142E2,-1.400772929E-1,-2.281379700E-2,-7.332992554E-2
2.027322454E2,-8.465337753E-2,2.583146095E-2,-5.720520020E-2
2.027423767E2,-1.587703824E-2,2.181696892E-2,-6.258964539E-2
2.027525081E2,-1.884609461E-3,-8.171319962E-3,1.355743408E-2
2.027626396E2,3.435060382E-2,1.350641251E-3,1.260519028E-1
2.027727713E2,3.064608574E-2,-1.273226738E-2,1.524600983E-1
2.027828755E2,8.384138346E-3,1.317477226E-2,8.281040192E-2
2.027929798E2,2.820521593E-3,1.868271828E-2,2.944755554E-2
2.028030841E2,-5.905611813E-2,3.481817245E-2,-4.593276978E-2
2.028131884E2,-5.048778653E-2,7.209086418E-2,-9.748363495E-2
2.028232928E2,1.363760233E-2,7.184743881E-2,-3.382492065E-2
2.028333971E2,3.102156520E-2,7.499384880E-2,-5.362224579E-2
2.028435014E2,1.960888505E-2,5.180335045E-2,-3.271770477E-2
2.028536058E2,-1.876735687E-2,4.647254944E-3,1.693153381E-2
2.028637104E2,-1.836103201E-2,-2.723097801E-2,2.142143250E-2
2.028738151E2,4.135549068E-3,-1.056170464E-2,6.991386414E-3
2.028839402E2,3.399765491E-2,-1.271247864E-2,2.259254456E-3
2.028940655E2,3.043204546E-2,3.807139397E-2,3.353691101E-2
2.029041909E2,-9.583652020E-3,5.551695824E-2,2.898693085E-2
2.029143164E2,-1.138207316E-2,2.784585953E-2,3.176403046E-2
2.029244422E2,-1.788815856E-2,-9.439468384E-3,1.776599884E-2
2.029345682E2,-4.131433368E-2,-1.561164856E-2,-1.777935028E-2
2.029446767E2,-1.924705505E-2,7.198095322E-3,2.817344666E-2
2.029547856E2,1.489505172E-2,4.012632370E-2,6.714630127E-2
2.029662619E2,4.422950745E-2,6.649541855E-2,7.762622833E-2
2.029763269E2,6.372752786E-2,4.277682304E-2,-3.967285156E-4
2.029863879E2,-8.085608482E-3,3.534030914E-2,-1.873493195E-2
2.029964484E2,-2.547281981E-2,1.552033424E-2,6.095218658E-2
2.030065087E2,-6.925600767E-2,4.419875145E-2,8.341407776E-2
2.030165692E2,-1.027498841E-1,7.347011566E-2,6.777477264E-2
2.030266294E2,-7.108411193E-2,6.863594055E-2,7.823181152E-2
2.030366901E2,-3.683850169E-2,3.922605515E-2,3.972930908E-1
2.030467502E2,2.655300498E-2,7.243537903E-2,1.753950119E-1
2.030568101E2,2.094379067E-2,5.217552185E-3,6.894207001E-2
2.030668700E2,7.921051979E-2,-1.451938152E-1,-3.430719376E-1
2.030769299E2,8.107835054E-2,-9.358525276E-2,-7.861804962E-2
2.030869904E2,-3.384801745E-2,-3.568625450E-2,3.909606934E-1
2.030970514E2,-1.315813363E-1,-1.018047333E-2,2.614927292E-1
2.031071126E2,-3.310784698E-2,5.345249176E-2,-1.643438339E-1
2.031171738E2,8.043101430E-2,1.359162331E-1,-2.576065063E-1
2.031272774E2,1.005536020E-1,1.582262516E-1,-7.390213013E-2
2.031373785E2,1.465767622E-3,1.274592876E-1,-3.473281860E-3
2.031474773E2,-7.782235742E-2,8.986735344E-2,2.967548370E-2
2.031575743E2,-7.145941257E-2,4.272413254E-2,6.046295166E-4
2.031676692E2,6.305038929E-3,2.563691139E-2,-1.927757263E-2
2.031777625E2,1.274816096E-1,1.970815659E-2,2.755928040E-2
2.031878542E2,1.364913583E-1,-2.043938637E-2,3.820514679E-2
2.031979446E2,5.440017581E-2,-7.556200027E-2,4.862499237E-2
2.032080693E2,-5.933929980E-2,-1.358709335E-1,-8.131027222E-3
2.032181914E2,-1.350079775E-1,-1.489093304E-1,-2.919864655E-2
2.032283108E2,-1.157913357E-1,-1.096780300E-1,-5.757713318E-2
2.032384281E2,-5.409498513E-2,-9.366416931E-2,-9.284114838E-2
2.032485432E2,2.892884612E-2,-7.902765274E-2,-4.870033264E-2
2.032586565E2,4.961544275E-2,-3.480195999E-2,1.014232635E-2
2.032687680E2,4.198235273E-2,-2.847290039E-2,8.110046387E-2
2.032788778E2,-6.121248007E-3,-8.263587952E-3,1.351079941E-1
2.032889876E2,-4.660661519E-2,1.080560684E-2,4.022216797E-2
2.032990973E2,-6.604889035E-2,4.017782211E-2,7.878589630E-2
2.033092071E2,-1.085977256E-1,2.739357948E-2,-2.681541443E-2
2.033193170E2,-5.054457486E-2,7.151865959E-2,-1.086864471E-1
2.033294270E2,1.088592410E-2,9.770774841E-2,-4.168033600E-2
2.033395370E2,4.130512476E-2,8.715724945E-2,-4.100799561E-4
2.033496473E2,1.363492012E-2,5.773425102E-2,-2.104759216E-3
2.033597578E2,5.573362112E-3,2.102947235E-2,-6.246566772E-3
2.033698859E2,-1.867908239E-2,-1.025557518E-2,2.814292908E-2
2.033800140E2,2.230113745E-2,-3.114867210E-2,3.410053253E-2
2.033901420E2,4.691427946E-2,-9.901523590E-4,1.640510559E-2
2.034002700E2,6.916353106E-2,-4.031920433E-2,2.502250671E-2
2.034103977E2,3.824764490E-2,-1.537442207E-2,9.572982788E-3
2.034205256E2,2.392673492E-2,-4.911422729E-3,-1.549148560E-2
2.034306323E2,1.186540723E-2,-3.024578094E-2,-2.135086060E-2
2.034407391E2,1.764297485E-3,-5.050659180E-2,-7.736206055E-2
2.034521139E2,5.981564522E-3,-4.665446281E-2,-3.035545349E-2
2.034621799E2,8.613288403E-3,-4.256844521E-2,4.749298096E-3
2.034722449E2,1.844793558E-3,-4.589653015E-2,-3.334999084E-3
2.034823099E2,1.918843389E-2,-2.816605568E-2,-2.837467194E-2
2.034923756E2,-4.131823778E-3,-6.143951416E-2,-2.975559235E-2
2.035024403E2,-1.559814811E-2,-6.878066063E-2,9.409904480E-3
2.035125039E2,-3.898867965E-2,-3.534984589E-2,-3.758811951E-2
2.035225676E2,-4.096913338E-2,-2.092766762E-2,-4.142761230E-2
2.035326311E2,-6.519050896E-2,-8.578538895E-3,1.234245300E-2
2.035426948E2,-3.773778677E-3,4.276013374E-2,3.584899902E-1
2.035527582E2,1.012498140E-2,9.441661835E-2,1.900005341E-1
2.035628216E2,-1.593825221E-2,-9.100461006E-2,-5.646772385E-1
2.035728846E2,3.758218884E-2,-2.845926285E-1,-1.843204498E-1
2.035829475E2,6.408423185E-2,-2.214567661E-1,3.553085327E-1
2.035930124E2,-6.953613460E-2,-1.005899906E-1,4.756107330E-1
2.036030771E2,-1.350989193E-1,3.434395790E-2,-2.998352051E-2
2.036131841E2,8.424788713E-3,1.993181705E-1,-5.355062485E-1
2.036232883E2,1.523025930E-1,3.114743233E-1,-2.861375809E-1
2.036333900E2,8.208340406E-2,2.667398453E-1,1.285552979E-2
2.036434895E2,-8.087679744E-2,1.370937824E-1,1.567125320E-1
2.036535871E2,-1.389247775E-1,1.191782951E-2,1.798124313E-1
2.036636831E2,-3.698137403E-2,-6.557297707E-2,6.304931641E-2
2.036737775E2,8.917021751E-2,-7.904458046E-2,2.743339539E-2
2.036838706E2,1.668492258E-1,-2.050971985E-2,-1.527404785E-2
2.036939983E2,8.096143603E-2,-6.444072723E-2,-6.015968323E-2
2.037041232E2,-2.947947383E-2,-1.032869816E-1,-7.618141174E-2
2.037142457E2,-1.020514965E-1,-1.160984039E-1,-7.075595856E-2
2.037243657E2,-1.071552932E-1,-1.029052734E-1,-5.590152740E-2
2.037344834E2,-1.640799642E-2,-8.935737610E-2,-3.372383118E-2
2.037445990E2,5.982637405E-2,-7.736253738E-2,-3.275871277E-2
2.037547127E2,4.964995384E-2,-6.262660027E-2,-1.585416794E-1
2.037648246E2,2.268978953E-2,-7.890868187E-2,-1.095027924E-1
2.037749363E2,1.683178544E-2,-6.861615181E-2,8.329582214E-2
2.037850479E2,1.424443722E-2,-6.996560097E-2,2.720165253E-2
2.037951593E2,-3.194111586E-2,-4.374670982E-2,-4.609298706E-2
2.038052707E2,-5.371651053E-2,-2.909994125E-2,-1.129341125E-1
2.038153823E2,-5.928993225E-3,-3.240180016E-2,-9.645271301E-2
2.038254937E2,2.591049671E-2,-4.983687401E-2,-1.182107925E-1
2.038356057E2,4.136893153E-2,-4.615187645E-2,-1.104736328E-1
2.038457176E2,1.577511430E-2,-2.268791199E-2,-5.937957764E-2
2.038558469E2,-2.868759632E-2,-4.500055313E-2,-2.277565002E-2
2.038659762E2,-1.268529892E-2,-3.237342834E-2,-1.770019531E-2
2.038761057E2,-7.831156254E-4,-3.693485260E-2,8.728027344E-3
2.038862351E2,8.996099234E-3,-2.225756645E-2,1.842117310E-2
2.038963635E2,-7.489681244E-3,-3.924775124E-2,3.954887390E-3
2.039064919E2,-7.214473188E-2,-2.331948280E-2,-3.557205200E-3
2.039165990E2,-3.645241261E-2,-2.165961266E-2,-4.454135895E-2
2.039267062E2,1.149982214E-3,9.246826172E-3,-2.784538269E-2
2.039380569E2,4.051622748E-2,3.829503059E-2,-2.767467499E-2
2.039481199E2,3.412333131E-2,3.140950203E-2,-7.299041748E-2
2.039581769E2,8.520454168E-3,1.468873024E-2,-8.010101318E-2
2.039682354E2,9.465694427E-3,-1.840829849E-3,-3.925704956E-2
2.039782941E2,-8.006334305E-3,-2.514028549E-2,-2.221965790E-2
2.039883521E2,1.034945250E-3,-2.198362350E-2,-3.626251221E-2
2.039984103E2,1.990380883E-2,-3.818368912E-2,-5.278968811E-2
2.040084684E2,3.983676434E-4,-5.493521690E-2,-5.995750427E-2
2.040185257E2,-9.757608175E-3,-6.457972527E-2,-5.517578125E-2
2.040285837E2,1.588156819E-2,-3.512549400E-2,1.696205139E-2
2.040386425E2,2.087831497E-2,1.176524162E-2,2.833509445E-1
2.040487013E2,1.490175724E-2,7.783293724E-2,3.414192200E-1
2.040587606E2,-5.634516478E-2,-1.416778564E-2,-4.501285553E-1
2.040688201E2,-1.849654317E-2,-2.129533291E-1,-4.444398880E-1
2.040788800E2,3.839445114E-2,-1.415901184E-1,-3.708839417E-2
2.040889402E2,-1.534268260E-2,-5.513143539E-2,4.371929169E-1
2.040990353E2,-9.167809784E-2,-2.928233147E-2,2.351016998E-1
2.041091284E2,2.530667186E-2,5.855679512E-2,-2.524099350E-1
2.041192199E2,1.594347656E-1,1.387791634E-1,-2.949419022E-1
2.041293097E2,1.029275060E-1,1.322824955E-1,2.605438232E-3
2.041393983E2,-7.426723838E-2,6.628894806E-2,8.911991119E-2
2.041494857E2,-2.065075934E-1,6.285214424E-2,4.648876190E-2
2.041595721E2,-1.745456755E-1,8.947873116E-2,7.290744781E-2
2.041696575E2,5.439996719E-3,1.058516502E-1,5.358886719E-2
