"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.579143287E0,5.042445660E-2,1.070642471E-2,-5.169010162E-2
1.584162662E0,4.870527983E-2,1.728689671E-2,-4.042148590E-2
1.589182037E0,7.680356503E-2,9.489297867E-3,-1.858997345E-2
1.594201412E0,8.715635538E-2,1.098728180E-2,-2.956390381E-3
1.599220787E0,8.099925518E-2,1.582002640E-2,2.435874939E-2
1.604240162E0,7.990175486E-2,1.677322388E-2,3.711986542E-2
1.609259537E0,4.191839695E-2,4.362893105E-2,4.737091064E-2
1.614278912E0,3.751873970E-2,4.993402958E-2,4.681968689E-2
1.619298287E0,3.312754631E-2,3.819346428E-2,3.080844879E-2
1.624317662E0,2.033340931E-2,3.713834286E-2,7.800102234E-3
1.629337037E0,7.531166077E-3,3.741931915E-2,-2.091312408E-2
1.634356412E0,-5.284070969E-3,3.307437897E-2,-3.035640717E-2
1.639375787E0,-3.828763962E-3,5.023956299E-2,-2.544879913E-2
1.644395162E0,-1.059174538E-4,4.483723640E-2,-1.460933685E-2
1.649414537E0,4.765927792E-3,4.438447952E-2,4.479408264E-3
1.654433912E0,1.787590981E-2,3.336310387E-2,1.037406921E-2
1.659453287E0,9.389400482E-3,3.677916527E-2,2.100086212E-2
1.664472662E0,3.297752142E-2,2.597343922E-2,1.374721527E-2
1.669492037E0,4.448753595E-2,2.123284340E-2,1.012325287E-2
1.674511412E0,3.933042288E-2,2.718913555E-2,2.432632446E-2
1.679530787E0,5.204010010E-2,3.908443451E-2,1.705265045E-2
1.684550162E0,5.751091242E-2,2.121627331E-2,4.070663452E-2
1.689569537E0,5.580836535E-2,2.839875221E-2,2.142238617E-2
1.694588912E0,5.881714821E-2,3.195357323E-2,3.554248810E-2
1.699608287E0,5.713170767E-2,1.880311966E-2,1.984882355E-2
1.704627662E0,5.081129074E-2,1.998090744E-2,2.920055389E-2
1.709647037E0,3.035932779E-2,1.985859871E-2,2.301597595E-2
1.714666412E0,2.087837458E-2,4.254460335E-3,1.923561096E-2
1.719685787E0,1.861721277E-2,7.796168327E-3,-1.130104065E-3
1.724705162E0,2.465683222E-2,-1.725673676E-3,4.959106445E-5
1.729724537E0,2.231317759E-2,1.142668724E-2,-2.726268768E-2
1.734743912E0,1.049494743E-2,7.832050323E-3,-2.229881287E-2
1.739763287E0,7.085442543E-3,4.375934601E-3,1.640319824E-3
1.744782662E0,6.012022495E-3,2.191662788E-3,-1.496505737E-2
1.749802037E0,1.803141832E-2,5.935668945E-3,-2.075672150E-2
1.754821412E0,2.045899630E-2,1.373171806E-3,-1.699542999E-2
1.759840787E0,3.350758553E-2,-1.136779785E-2,-1.917934418E-2
1.764860162E0,3.346270323E-2,-1.451349258E-2,-1.185798645E-2
1.769879537E0,3.695940971E-2,-1.418995857E-2,-1.055240631E-2
1.774898912E0,3.577798605E-2,-9.057998657E-3,-4.508018494E-3
1.779918287E0,1.905655861E-2,-1.576495171E-2,-1.629352570E-2
1.784937662E0,-1.305121183E-2,-6.018948555E-2,-6.591796875E-2
1.789957037E0,1.536357403E-2,-5.991661549E-2,-1.209592819E-1
1.794976412E0,4.908192158E-2,-2.354204655E-2,-1.481037140E-1
1.799995787E0,8.218938112E-2,3.446495533E-2,-1.558866501E-1
1.805015162E0,8.996260166E-2,1.113387346E-1,-1.053514481E-1
1.810034537E0,3.148299456E-2,1.068269014E-1,1.713752747E-3
1.815053912E0,4.797101021E-3,8.640205860E-2,1.243610382E-1
1.820073287E0,-2.962309122E-2,5.608177185E-2,1.734275818E-1
1.825092662E0,-3.606915474E-2,5.146253109E-2,1.649351120E-1
1.830112037E0,2.412337065E-2,9.815096855E-3,1.113405228E-1
1.835131412E0,5.885922909E-2,-7.653713226E-3,1.784992218E-2
1.840150787E0,1.075622439E-1,-2.364385128E-2,-8.314228058E-2
1.845170162E0,1.071370244E-1,-1.909601688E-2,-8.234119415E-2
1.850189537E0,8.534801006E-2,1.261675358E-2,-4.402160645E-3
1.855208912E0,4.841816425E-2,-7.467269897E-3,7.752895355E-2
1.860228287E0,2.868622541E-2,1.703262329E-3,1.467647552E-1
1.865247662E0,4.383051395E-2,1.833844185E-2,1.713218689E-1
1.870267037E0,4.481685162E-2,1.873791218E-2,1.444768906E-1
1.875286412E0,5.794250965E-2,3.524160385E-2,9.873676300E-2
1.880305787E0,3.664225340E-2,4.775035381E-2,4.737472534E-2
1.885325162E0,2.635091543E-2,4.700994492E-2,2.608871460E-2
1.890344537E0,6.749808788E-3,5.695927143E-2,1.090717316E-2
1.895363912E0,-1.057475805E-2,6.003713608E-2,-6.103801727E-2
1.900383287E0,3.596109152E-2,4.722511768E-2,-1.143932343E-1
1.905402662E0,1.019157171E-1,3.877401352E-2,-7.691192627E-2
1.910422037E0,9.463244677E-2,5.341827869E-2,-6.574440002E-2
1.915441412E0,8.836251497E-2,3.271949291E-2,-3.676319122E-2
1.920460787E0,6.195878983E-2,1.932621002E-2,1.216125488E-2
1.925480162E0,7.273185253E-2,1.735007763E-2,1.899490356E-1
1.930499537E0,5.981922150E-2,-1.846432686E-2,1.904277802E-1
1.935518912E0,-4.084587097E-3,-1.544380188E-2,1.314287186E-1
1.940538287E0,-9.335160255E-3,-1.177096367E-2,8.944797516E-2
