"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.538081385E0,-3.731931746E-2,-1.045005322E-1,-3.702354431E-2
3.548198801E0,-5.872710049E-2,-1.325051785E-1,-3.676319122E-2
3.558310801E0,1.353493333E-2,-1.095962524E-1,-2.191066742E-2
3.568418086E0,2.584266663E-2,-1.200072765E-1,-1.895523071E-2
3.578521419E0,-1.268145442E-2,-1.448581219E-1,-1.122474670E-2
3.588621481E0,1.601411402E-2,-8.332800865E-2,-5.821228027E-3
3.598718481E0,4.328608513E-3,-5.356407166E-2,-3.418064117E-2
3.608812536E0,4.310995340E-3,-1.457071304E-2,-3.153610229E-2
3.618903904E0,-1.749968529E-2,1.491379738E-2,4.296684265E-2
3.628993004E0,-3.425189853E-2,-1.801729202E-3,-4.899978638E-3
3.639080194E0,-3.625033796E-2,-3.099322319E-2,-2.902126312E-2
3.649165784E0,-2.700111270E-2,-5.070090294E-2,4.302978516E-3
3.659271697E0,-8.395418525E-3,6.081914902E-2,9.971618652E-2
3.669375238E0,1.965904236E-2,1.726458073E-1,8.902263641E-2
3.679476598E0,8.961340785E-2,1.728515625E-1,-8.591938019E-2
3.689575905E0,1.499029696E-1,2.275657654E-2,-1.346960068E-1
3.699673275E0,1.573520154E-1,-1.345312595E-1,-1.203451157E-1
3.709768989E0,3.484711051E-3,-2.095036507E-1,-1.349678040E-1
